_prepare,_run,aff_lum,align,background,blockNr,block_total,cal_beep,cal_target_size,canvas_backend,cat,catch,catch_trial,column_order,comp,compensation,content,coordinates,correct_garage,correct_garage_label,correct_kitchen,correct_kitchen_label,correct_response,count_CoG_dictionary,count_Description,count_block_loop,count_block_sequence,count_determine_CoG,count_display_fixation_and_stimulus,count_experiment,count_experimental_loop,count_extra_log_vars,count_eyelink_calibrate,count_get_block_properties,count_get_trial_properties,count_global_functions,count_global_variables,count_goodbye,count_logger,count_reset_feedback,count_suppress_warnings,count_trial_sequence,cutoff,cycles,description,dev_for_warning,duration,feedback_dur,fix_lost,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,gap,handle_side,height,item,jitter,keyboard_backend,label1,label2,language,large_fix_col,large_fix_size,letter,mask_side,max_dev_fix,max_dev_object,max_samples,maxchar,min_samples_fix,min_samples_object,mouse_backend,note,nr_catch,object,offset,order,overall_rep,pict,practice,rep,repeat,repeat_cycle,response,response1,response2,response_goodbye,response_hand,response_time,response_time_goodbye,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scale,scale_stim,scaled_height,scaled_width,skip,start,subject_nr,subject_parity,symm,synth_backend,time_CoG_dictionary,time_Description,time_block_loop,time_block_sequence,time_determine_CoG,time_display_fixation_and_stimulus,time_experiment,time_experimental_loop,time_extra_log_vars,time_eyelink_calibrate,time_get_block_properties,time_get_trial_properties,time_global_functions,time_global_variables,time_goodbye,time_logger,time_reset_feedback,time_suppress_warnings,time_trial_sequence,timeout_dur,title,tracker_attached,trials_per_block,visual_field,width,xCoG,x_stim_corr,y_cen,y_fix,y_fix_normal,y_stim,y_stim_degrees,corrDirection,endX1,endY1,endX1Norm,endY1Norm,endX1NormToHandle,saccLat1,endX2,endY2,endX2Norm,endY2Norm,endX2NormToHandle,saccLat2,endX3,endY3,endX3Norm,endY3Norm,endX3NormToHandle,saccLat3,file,accuracy,contrast_side,driftCorr,exp,heavySide
NA,NA,control,NA,white,3.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,2.0,bouton 2,1.0,bouton 1,2.0,0.0,0.0,2.0,2.0,285.0,285.0,0.0,0.0,285.0,0.0,2.0,285.0,0.0,0.0,0.0,285.0,2.0,0.0,285.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,303.144830287,psycho,bouton 1,bouton 2,French,black,32.0,E,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,15.0,asymm_garage_mallet,no,5.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-36.4525052012,36.4525052012,384.0,0.0,384.0,-230.0,-7.0,correction awayHandle,-18.0,217.0,-0.110655737705,3.255,-0.110655737705,90.9,60.0,245.0,0.368852459016,3.675,0.368852459016,212.0,16.0,258.0,0.0983606557377,3.87,0.0983606557377,2043.2,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,298.0,298.0,0.0,0.0,298.0,0.0,3.0,298.0,0.0,0.0,0.0,298.0,3.0,0.0,298.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,383.169382113,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,16.0,asymm_kitchen_spoon,no,1.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,13.4578679943,-13.4578679943,384.0,0.0,384.0,228.0,6.0,correction awayHandle,41.0,-221.0,0.222423146474,-8.18518518519,-0.222423146474,214.0,,,,,,,,,,,,,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,300.0,300.0,0.0,0.0,300.0,0.0,3.0,300.0,0.0,0.0,0.0,300.0,3.0,0.0,300.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,393.914273977,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,mallet,NA,NA,16.0,asymm_garage_mallet,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-36.4525052012,36.4525052012,384.0,0.0,384.0,175.0,5.0,correction awayHandle,-15.0,-179.0,-0.0922131147541,-2.685,-0.0922131147541,89.9,61.0,-174.0,0.375,-2.61,0.375,202.1,15.0,-151.0,0.0922131147541,-2.265,0.0922131147541,1993.5,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,301.0,301.0,0.0,0.0,301.0,0.0,3.0,301.0,0.0,0.0,0.0,301.0,3.0,0.0,301.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,439.544693197,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,screwdriver,NA,NA,17.0,asymm_garage_screwdriver,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-53.8138704136,53.8138704136,384.0,0.0,384.0,177.0,5.0,correction towardsHandle,-5.0,-171.0,-0.0283553875236,-6.33333333333,0.0283553875236,89.5,64.0,-173.0,0.362948960302,-6.40740740741,-0.362948960302,513.3,-50.0,-170.0,-0.283553875236,-6.2962962963,0.283553875236,2278.6,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,304.0,304.0,0.0,0.0,304.0,0.0,3.0,304.0,0.0,0.0,0.0,304.0,3.0,0.0,304.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,436.86497701,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,fork,NA,NA,18.0,asymm_kitchen_fork,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-32.1684136693,32.1684136693,384.0,0.0,384.0,184.0,5.0,correction awayHandle,100.0,-177.0,0.534759358289,-5.47422680412,0.534759358289,188.0,-21.0,-177.0,-0.112299465241,-5.47422680412,-0.112299465241,445.5,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,307.0,307.0,0.0,0.0,307.0,0.0,3.0,307.0,0.0,0.0,0.0,307.0,3.0,0.0,307.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,423.30456321,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,17.0,asymm_kitchen_sharpeningsteel,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-21.7534568235,21.7534568235,384.0,0.0,384.0,202.0,5.0,correction towardsHandle,-36.0,-204.0,-0.198529411765,-8.5,0.198529411765,89.7,58.0,-189.0,0.319852941176,-7.875,-0.319852941176,202.1,10.0,-185.0,0.0551470588235,-7.70833333333,-0.0551470588235,1765.8,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,312.0,312.0,0.0,0.0,312.0,0.0,3.0,312.0,0.0,0.0,0.0,312.0,3.0,0.0,312.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,364.131992453,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,hammer,NA,NA,19.0,asymm_garage_hammer,no,1.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-49.2380396484,49.2380396484,384.0,0.0,384.0,-218.0,-7.0,correction awayHandle,-11.0,220.0,-0.0663983903421,3.41968911917,-0.0663983903421,91.2,66.0,228.0,0.398390342052,3.54404145078,0.398390342052,224.2,109.0,227.0,0.657947686117,3.52849740933,0.657947686117,2126.9,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,313.0,313.0,0.0,0.0,313.0,0.0,3.0,313.0,0.0,0.0,0.0,313.0,3.0,0.0,313.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,362.926056381,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,wrench,NA,NA,17.0,asymm_garage_wrench,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-21.1258078553,21.1258078553,384.0,0.0,384.0,209.0,6.0,correction awayHandle,-38.0,-212.0,-0.215909090909,-6.625,-0.215909090909,92.2,70.0,-207.0,0.397727272727,-6.46875,0.397727272727,179.6,17.0,-206.0,0.0965909090909,-6.4375,0.0965909090909,2177.6,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,314.0,314.0,0.0,0.0,314.0,0.0,3.0,314.0,0.0,0.0,0.0,314.0,3.0,0.0,314.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,465.582195624,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,paintbrush,NA,NA,18.0,asymm_garage_paintbrush,no,2.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-33.2045987775,33.2045987775,384.0,0.0,384.0,-199.0,-6.0,correction awayHandle,-10.0,190.0,-0.0567107750473,5.87628865979,-0.0567107750473,182.3,57.0,208.0,0.323251417769,6.43298969072,0.323251417769,1466.2,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,319.0,319.0,0.0,0.0,319.0,0.0,3.0,319.0,0.0,0.0,0.0,319.0,3.0,0.0,319.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,397.626828729,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,18.0,asymm_kitchen_washingbrush,no,2.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,30.890600737,-30.890600737,384.0,0.0,384.0,201.0,5.0,correction awayHandle,28.0,-202.0,0.158790170132,-4.66153846154,-0.158790170132,204.0,-66.0,-208.0,-0.374291115312,-4.8,0.374291115312,314.6,,,,,,,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,325.0,325.0,0.0,0.0,325.0,0.0,3.0,325.0,0.0,0.0,0.0,325.0,3.0,0.0,325.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,403.598200496,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,knife,NA,NA,18.0,asymm_kitchen_knife,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-1.8152410452,1.8152410452,384.0,0.0,384.0,-218.0,-7.0,correction awayHandle,-58.0,228.0,-0.328922495274,10.6875,0.328922495274,92.8,69.0,219.0,0.391304347826,10.265625,-0.391304347826,184.1,2.0,203.0,0.0113421550095,9.515625,-0.0113421550095,497.2,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,328.0,328.0,0.0,0.0,328.0,0.0,3.0,328.0,0.0,0.0,0.0,328.0,3.0,0.0,328.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,334.841532729,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,20.0,asymm_garage_chisel,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-24.5764355818,24.5764355818,384.0,0.0,384.0,210.0,6.0,correction towardsHandle,-29.0,-203.0,-0.164772727273,-8.45833333333,0.164772727273,89.6,26.0,-209.0,0.147727272727,-8.70833333333,-0.147727272727,483.0,13.0,-206.0,0.0738636363636,-8.58333333333,-0.0738636363636,2239.9,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,338.0,338.0,0.0,0.0,338.0,0.0,3.0,338.0,0.0,0.0,0.0,338.0,3.0,0.0,338.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,412.037838885,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon,NA,NA,18.0,asymm_kitchen_spoon,no,3.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-13.4578679943,13.4578679943,384.0,0.0,384.0,-219.0,-7.0,correction awayHandle,-51.0,228.0,-0.276672694394,8.44444444444,-0.276672694394,221.9,,,,,,,,,,,,,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,339.0,339.0,0.0,0.0,339.0,0.0,3.0,339.0,0.0,0.0,0.0,339.0,3.0,0.0,339.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,419.394013481,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,peeler,NA,NA,20.0,asymm_kitchen_peeler,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,0.7641027481,-0.7641027481,384.0,0.0,384.0,211.0,6.0,correction awayHandle,-19.0,-208.0,-0.13133640553,-9.45454545455,0.13133640553,162.5,69.0,-204.0,0.476958525346,-9.27272727273,-0.476958525346,501.6,-57.0,-207.0,-0.39400921659,-9.40909090909,0.39400921659,2059.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,343.0,343.0,0.0,0.0,343.0,0.0,3.0,343.0,0.0,0.0,0.0,343.0,3.0,0.0,343.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,511.900591768,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,screwdriver,NA,NA,19.0,asymm_garage_screwdriver,no,3.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,53.8138704136,-53.8138704136,384.0,0.0,384.0,212.0,6.0,correction towardsHandle,-5.0,-202.0,-0.0283553875236,-7.48148148148,-0.0283553875236,201.8,-77.0,-204.0,-0.436672967864,-7.55555555556,-0.436672967864,587.4,-48.0,-208.0,-0.272211720227,-7.7037037037,-0.272211720227,3094.9,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,344.0,344.0,0.0,0.0,344.0,0.0,3.0,344.0,0.0,0.0,0.0,344.0,3.0,0.0,344.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,468.992461082,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,sharpeningsteel,NA,NA,19.0,asymm_kitchen_sharpeningsteel,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,21.7534568235,-21.7534568235,384.0,0.0,384.0,172.0,5.0,correction towardsHandle,-66.0,-178.0,-0.363970588235,-7.41666666667,-0.363970588235,197.4,17.0,-180.0,0.09375,-7.5,0.09375,287.8,-29.0,-154.0,-0.159926470588,-6.41666666667,-0.159926470588,3377.3,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,345.0,345.0,0.0,0.0,345.0,0.0,3.0,345.0,0.0,0.0,0.0,345.0,3.0,0.0,345.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,left,768.0,NA,419.556938994,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,spoon2,NA,NA,20.0,asymm_kitchen_spoon2,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,12.0262630064,-12.0262630064,384.0,0.0,384.0,-198.0,-6.0,correction awayHandle,33.0,197.0,0.1875,4.6171875,-0.1875,93.8,-45.0,207.0,-0.255681818182,4.8515625,0.255681818182,208.1,58.0,207.0,0.329545454545,4.8515625,-0.329545454545,2551.7,simulation,1.0,control,True,004C,right__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,348.0,348.0,0.0,0.0,348.0,0.0,3.0,348.0,0.0,0.0,0.0,348.0,3.0,0.0,348.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,left,768.0,NA,400.854129445,psycho,bouton 1,bouton 2,French,black,32.0,B,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel2,NA,NA,20.0,asymm_garage_chisel2,no,4.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,lower,1024.0,-1.2057513206,1.2057513206,384.0,0.0,384.0,-212.0,-7.0,correction awayHandle,-15.0,202.0,-0.0865384615385,6.88636363636,0.0865384615385,91.5,64.0,206.0,0.369230769231,7.02272727273,-0.369230769231,154.5,-83.0,209.0,-0.478846153846,7.125,0.478846153846,422.3,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,kitchen,no,no,NA,compatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,2.0,0.0,0.0,3.0,3.0,356.0,356.0,0.0,0.0,356.0,0.0,3.0,356.0,0.0,0.0,0.0,356.0,3.0,0.0,356.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,zero,right,768.0,NA,367.664205935,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,washingbrush,NA,NA,20.0,asymm_kitchen_washingbrush,no,4.0,NA,0.0,NA,1.0,2.0,NA,right,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,-30.890600737,30.890600737,384.0,0.0,384.0,204.0,6.0,correction awayHandle,-33.0,-209.0,-0.187145557656,-4.82307692308,-0.187145557656,91.7,84.0,-209.0,0.476370510397,-4.82307692308,0.476370510397,194.5,21.0,-202.0,0.119092627599,-4.66153846154,0.119092627599,1643.1,simulation,1.0,control,True,004C,left__
NA,NA,control,NA,white,4.0,6.0,NA,NA,psycho,garage,no,no,NA,incompatible,0.0,NA,relative,1.0,bouton 1,2.0,bouton 2,1.0,0.0,0.0,3.0,3.0,366.0,366.0,0.0,0.0,366.0,0.0,3.0,366.0,0.0,0.0,0.0,366.0,3.0,0.0,366.0,85.0,NA,Logs experimental data,150.0,NA,0.0,no,no,mono,no,18.0,NA,black,overlap,right,768.0,NA,446.710046321,psycho,bouton 1,bouton 2,French,black,32.0,D,control,25.0,50.0,4000.0,NA,50.0,50.0,psycho,NA,8.0,chisel,NA,NA,22.0,asymm_garage_chisel,no,5.0,NA,0.0,NA,1.0,2.0,NA,left,NA,NA,NA,NA,legacy,3.0,yes,180.0,240.0,NA,experiment,0.0,even,asymm,legacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.33695793,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500.0,Orientation effect,NA,108.0,upper,1024.0,24.5764355818,-24.5764355818,384.0,0.0,384.0,214.0,6.0,correction towardsHandle,16.0,-201.0,0.0909090909091,-8.375,0.0909090909091,151.9,51.0,-223.0,0.289772727273,-9.29166666667,0.289772727273,3262.1,,,,,,,simulation,1.0,control,True,004C,right__
